timestamp_ms,H,V,etiqueta
1779164281563,-271.88,-271.88,parpadeo
1779164281563,-265.63,-265.63,parpadeo
1779164281564,-270.01,-270.01,parpadeo
1779164281590,-265.96,-265.96,parpadeo
1779164281590,-260.3,-260.3,parpadeo
1779164281591,-263.22,-263.22,parpadeo
1779164281591,-253.84,-253.84,parpadeo
1779164281592,-251.4,-251.4,parpadeo
1779164281618,-251.2,-251.2,parpadeo
1779164281619,-243.03,-243.03,parpadeo
1779164281619,-245.67,-245.67,parpadeo
1779164281619,-242.05,-242.05,parpadeo
1779164281645,-234.78,-234.78,parpadeo
1779164281646,-236.25,-236.25,parpadeo
1779164281646,-229.57,-229.57,parpadeo
1779164281647,-225.56,-225.56,parpadeo
1779164281647,-229.94,-229.94,parpadeo
1779164281673,-221.89,-221.89,parpadeo
1779164281674,-220.65,-220.65,parpadeo
1779164281674,-219.53,-219.53,parpadeo
1779164281675,-210.52,-210.52,parpadeo
1779164281701,-210.41,-210.41,parpadeo
1779164281728,-204.31,-204.31,parpadeo
1779164281728,-202.83,-202.83,parpadeo
1779164281728,-215.49,-215.49,parpadeo
1779164281729,-216.88,-216.88,parpadeo
1779164281729,-220.14,-220.14,parpadeo
1779164281730,-227.07,-227.07,parpadeo
1779164281730,-221.31,-221.31,parpadeo
1779164281730,-226.12,-226.12,parpadeo
1779164281757,-226.45,-226.45,parpadeo
1779164281757,-218.75,-218.75,parpadeo
1779164281758,-223.82,-223.82,parpadeo
1779164281758,-222.38,-222.38,parpadeo
1779164281758,-219.09,-219.09,parpadeo
1779164281784,-224.12,-224.12,parpadeo
1779164281785,-218.65,-218.65,parpadeo
1779164281785,-219.73,-219.73,parpadeo
1779164281786,-226.7,-226.7,parpadeo
1779164281812,-222.98,-222.98,parpadeo
1779164281812,-231.62,-231.62,parpadeo
1779164281812,-233.4,-233.4,parpadeo
1779164281813,-229.01,-229.01,parpadeo
1779164281813,-233.05,-233.05,parpadeo
1779164281840,-228.69,-228.69,parpadeo
1779164281840,-226.77,-226.77,parpadeo
1779164281840,-233.03,-233.03,parpadeo
1779164281841,-226.67,-226.67,parpadeo
1779164281867,-224.95,-224.95,parpadeo
1779164281867,-221.4,-221.4,parpadeo
1779164281868,-212.2,-212.2,parpadeo
1779164281868,-213.93,-213.93,parpadeo
1779164281868,-207.48,-207.48,parpadeo
1779164281895,-199.67,-199.67,parpadeo
1779164281895,-202.65,-202.65,parpadeo
1779164281896,-193.33,-193.33,parpadeo
1779164281896,-188.94,-188.94,parpadeo
1779164281922,-186.99,-186.99,parpadeo
1779164281923,-177.24,-177.24,parpadeo
1779164281923,-178.46,-178.46,parpadeo
1779164281923,-177.55,-177.55,parpadeo
1779164281924,-166.74,-166.74,parpadeo
1779164281950,-169.01,-169.01,parpadeo
1779164281950,-165.06,-165.06,parpadeo
1779164281951,-163.49,-163.49,parpadeo
1779164281977,-170.09,-170.09,parpadeo
1779164281978,-166.02,-166.02,parpadeo
1779164281978,-166.36,-166.36,parpadeo
1779164281978,-168.67,-168.67,parpadeo
1779164281979,-162.75,-162.75,parpadeo
